ticket_id,created_at,priority,customer_tier,channel,product_area,region,reporter_history_count,queue_depth_at_creation,is_reopen,description_length,business_hours_flag,resolved_at,time_to_resolution,closed_status,agent_notes_final,breached_sla
T009905,2025-03-09T03:45:00,medium,business,portal,mobile,emea,4,4,0,96,0,2025-03-09T06:06:00,141,within_sla,resolved on time,0
T009906,2025-02-17T21:48:00,high,standard,phone,auth,apac,0,0,0,151,0,2025-02-18T13:08:00,920,breached_resolved,escalated; SLA missed,1
T009907,2025-05-30T22:46:00,low,standard,phone,auth,apac,2,33,0,329,0,2025-05-31T04:21:00,335,within_sla,resolved on time,0
T009908,2025-04-05T01:37:00,medium,standard,chat,auth,apac,6,11,0,242,0,2025-04-05T07:01:00,324,within_sla,resolved on time,0
T009909,2025-01-06T10:43:00,urgent,,chat,auth,apac,10,45,0,194,1,2025-01-07T03:26:00,1003,breached_open,escalated; SLA missed,1
T009910,2025-04-14T10:04:00,medium,standard,email,ui,,2,18,0,111,1,2025-04-14T10:50:00,46,within_sla,resolved on time,0
T009911,2025-01-10T13:16:00,low,enterprise,portal,billing,na,8,27,0,301,1,2025-01-10T16:14:00,178,within_sla,resolved on time,0
T009912,2025-01-19T02:05:00,medium,standard,phone,api,na,0,0,0,129,0,2025-01-19T06:16:00,251,within_sla,resolved on time,0
T009913,2025-03-31T22:13:00,low,enterprise,phone,auth,na,0,10,1,186,0,2025-04-01T01:00:00,167,within_sla,resolved on time,0
T009914,2025-03-01T00:29:00,high,standard,phone,api,emea,0,34,0,99,0,2025-03-01T08:18:00,469,breached_resolved,escalated; SLA missed,1
T009915,2025-04-25T02:27:00,urgent,standard,email,ui,apac,4,26,1,196,0,2025-04-25T04:11:00,104,within_sla,resolved on time,0
T009916,2025-05-23T20:24:00,medium,standard,portal,mobile,latam,3,50,0,361,0,2025-05-24T02:11:00,347,within_sla,resolved on time,0
T009917,2025-06-29T18:45:00,urgent,,portal,mobile,emea,11,13,0,148,0,2025-06-29T21:32:00,167,within_sla,resolved on time,0
T009918,2025-03-15T21:51:00,high,standard,portal,billing,emea,11,0,0,136,0,2025-03-16T00:57:00,186,within_sla,resolved on time,0
T009919,2025-04-16T13:13:00,urgent,business,portal,mobile,emea,2,7,0,238,1,2025-04-16T16:31:00,198,within_sla,resolved on time,0
T009920,2025-05-24T19:59:00,high,business,chat,data,apac,12,56,0,315,0,2025-05-25T00:08:00,249,within_sla,resolved on time,0
T009921,2025-05-12T17:56:00,medium,standard,portal,auth,apac,4,37,0,20,1,2025-05-13T04:10:00,614,breached_resolved,escalated; SLA missed,1
T009922,2025-02-14T09:39:00,medium,standard,phone,mobile,latam,8,51,0,20,1,2025-02-14T12:00:00,141,within_sla,resolved on time,0
T009923,2025-03-07T04:55:00,high,standard,email,billing,na,9,3,0,415,0,2025-03-07T21:04:00,969,breached_resolved,escalated; SLA missed,1
T009924,2025-03-23T23:57:00,medium,standard,portal,billing,latam,13,11,1,244,0,2025-03-24T02:50:00,173,within_sla,resolved on time,0
T009925,2025-03-16T19:01:00,low,enterprise,chat,billing,latam,0,37,0,123,0,2025-03-17T08:08:00,787,breached_open,escalated; SLA missed,1
T009926,2025-04-16T13:15:00,medium,standard,portal,api,apac,10,10,0,125,1,2025-04-16T16:12:00,177,within_sla,resolved on time,0
T009927,2025-01-09T14:05:00,medium,business,chat,data,na,13,21,0,228,1,2025-01-10T03:00:00,775,breached_open,escalated; SLA missed,1
T009928,2025-01-05T23:45:00,high,enterprise,email,api,apac,5,24,0,293,0,2025-01-06T01:36:00,111,within_sla,resolved on time,0
T009929,2025-04-11T09:32:00,urgent,standard,chat,data,na,4,10,1,192,1,2025-04-12T03:54:00,1102,breached_resolved,escalated; SLA missed,1
T009930,2025-06-02T13:04:00,medium,enterprise,email,auth,na,11,2,0,310,1,2025-06-02T15:44:00,160,within_sla,resolved on time,0
T009931,2025-04-09T13:43:00,low,standard,portal,billing,apac,17,0,0,210,1,2025-04-09T17:14:00,211,within_sla,resolved on time,0
T009932,2025-04-01T02:03:00,low,standard,email,billing,na,7,31,0,296,0,2025-04-01T05:54:00,231,within_sla,resolved on time,0
T009933,2025-06-07T00:41:00,high,standard,portal,ui,emea,0,8,0,314,0,2025-06-07T22:41:00,1320,breached_open,escalated; SLA missed,1
T009934,2025-04-29T10:16:00,medium,business,chat,data,na,23,31,0,164,1,2025-04-29T13:28:00,192,within_sla,resolved on time,0
T009935,2025-05-31T15:10:00,medium,standard,portal,auth,latam,3,36,0,200,0,2025-05-31T20:07:00,297,within_sla,resolved on time,0
T009936,2025-01-16T17:49:00,low,enterprise,portal,api,latam,12,59,1,283,1,2025-01-16T21:10:00,201,within_sla,resolved on time,0
T009937,2025-06-04T19:24:00,medium,business,email,ui,emea,8,33,0,355,0,2025-06-04T21:12:00,108,within_sla,resolved on time,0
T009938,2025-04-23T02:00:00,high,business,email,data,latam,0,50,0,258,0,2025-04-23T13:23:00,683,breached_resolved,escalated; SLA missed,1
T009939,2025-04-23T16:55:00,urgent,standard,email,auth,emea,12,18,0,165,1,2025-04-23T18:49:00,114,within_sla,resolved on time,0
T009940,2025-01-23T15:21:00,low,enterprise,phone,mobile,latam,3,32,0,66,1,2025-01-23T18:49:00,208,within_sla,resolved on time,0
T009941,2025-02-01T04:47:00,low,standard,email,api,,13,16,0,146,0,2025-02-01T06:59:00,132,within_sla,resolved on time,0
T009942,2025-03-05T17:37:00,high,standard,phone,data,emea,10,64,0,192,1,2025-03-06T10:41:00,1024,breached_open,escalated; SLA missed,1
T009943,2025-06-02T03:10:00,medium,standard,phone,data,apac,9,35,0,250,0,2025-06-02T04:48:00,98,within_sla,resolved on time,0
T009944,2025-02-28T10:47:00,high,standard,email,data,na,5,7,0,43,1,2025-02-28T12:12:00,85,within_sla,resolved on time,0
T009945,2025-06-10T02:13:00,low,enterprise,chat,auth,emea,14,12,0,52,0,2025-06-10T07:34:00,321,within_sla,resolved on time,0
T009946,2025-06-17T02:28:00,low,standard,email,data,latam,9,32,0,321,0,2025-06-17T04:13:00,105,within_sla,resolved on time,0
T009947,2025-03-19T22:05:00,high,,portal,api,emea,9,26,0,394,0,2025-03-20T09:45:00,700,breached_resolved,escalated; SLA missed,1
T009948,2025-03-31T10:19:00,high,standard,chat,auth,na,19,49,0,143,1,2025-03-31T19:04:00,525,breached_open,escalated; SLA missed,1
T009949,2025-04-23T01:33:00,low,enterprise,chat,api,apac,7,20,0,327,0,2025-04-23T14:44:00,791,breached_resolved,escalated; SLA missed,1
T009950,2025-06-11T18:05:00,urgent,enterprise,email,auth,na,7,29,0,65,0,2025-06-12T07:13:00,788,breached_open,escalated; SLA missed,1
T009951,2025-01-08T15:04:00,medium,business,portal,data,latam,19,31,0,284,1,2025-01-08T18:19:00,195,within_sla,resolved on time,0
T009952,2025-06-07T16:59:00,low,standard,chat,ui,emea,9,44,0,325,0,2025-06-08T03:09:00,610,breached_resolved,escalated; SLA missed,1
T009953,2025-04-25T04:49:00,low,standard,phone,ui,latam,1,26,0,213,0,2025-04-25T06:50:00,121,within_sla,resolved on time,0
T009954,2025-05-19T21:47:00,medium,standard,portal,data,apac,12,48,0,484,0,2025-05-20T01:04:00,197,within_sla,resolved on time,0
T009955,2025-06-24T01:15:00,low,standard,chat,auth,na,1,19,0,150,0,2025-06-24T04:06:00,171,within_sla,resolved on time,0
T009956,2025-02-02T20:27:00,medium,business,email,ui,latam,15,25,0,156,0,2025-02-02T23:30:00,183,within_sla,resolved on time,0
T009957,2025-06-22T21:40:00,low,standard,portal,mobile,apac,13,53,0,310,0,2025-06-22T21:45:00,5,within_sla,resolved on time,0
T009958,2025-02-21T21:45:00,high,business,chat,billing,na,1,51,0,203,0,2025-02-21T23:44:00,119,within_sla,resolved on time,0
T009959,2025-02-13T01:19:00,medium,standard,chat,mobile,apac,13,63,0,219,0,2025-02-13T06:52:00,333,within_sla,resolved on time,0
T009960,2025-01-14T10:29:00,high,business,phone,ui,apac,7,35,1,223,1,2025-01-14T19:35:00,546,breached_resolved,escalated; SLA missed,1
T009961,2025-02-23T15:17:00,medium,standard,chat,auth,na,2,28,0,305,0,2025-02-24T08:59:00,1062,breached_open,escalated; SLA missed,1
T009962,2025-03-23T13:41:00,medium,standard,email,billing,emea,8,67,0,176,0,2025-03-24T14:09:00,1468,breached_open,escalated; SLA missed,1
T009963,2025-05-02T17:47:00,medium,standard,email,data,apac,9,6,0,194,1,2025-05-02T21:36:00,229,within_sla,resolved on time,0
T009964,2025-03-31T22:06:00,urgent,standard,email,billing,emea,0,10,0,73,0,2025-04-01T09:50:00,704,breached_resolved,escalated; SLA missed,1
T009965,2025-03-03T17:36:00,low,standard,portal,api,na,13,56,0,95,1,2025-03-03T20:21:00,165,within_sla,resolved on time,0
T009966,2025-01-16T10:18:00,urgent,enterprise,portal,auth,latam,11,29,0,75,1,2025-01-16T11:57:00,99,within_sla,resolved on time,0
T009967,2025-03-06T09:28:00,medium,standard,chat,api,apac,4,28,0,126,1,2025-03-06T12:00:00,152,within_sla,resolved on time,0
T009968,2025-05-07T15:51:00,low,business,phone,auth,na,8,63,0,70,1,2025-05-08T10:53:00,1142,breached_open,escalated; SLA missed,1
T009969,2025-06-04T20:44:00,low,standard,phone,api,na,6,23,1,195,0,2025-06-05T12:38:00,954,breached_open,escalated; SLA missed,1
T009970,2025-02-04T05:56:00,low,enterprise,chat,auth,emea,0,54,0,150,0,2025-02-04T23:17:00,1041,breached_resolved,escalated; SLA missed,1
T009971,2025-01-02T06:12:00,medium,standard,phone,data,na,15,1,0,157,0,2025-01-02T10:57:00,285,within_sla,resolved on time,0
T009972,2025-03-29T18:58:00,low,enterprise,email,ui,na,15,37,0,345,0,2025-03-30T08:39:00,821,breached_resolved,escalated; SLA missed,1
T009973,2025-06-24T17:11:00,medium,standard,phone,auth,apac,9,20,0,20,1,2025-06-24T20:12:00,181,within_sla,resolved on time,0
T009974,2025-04-10T23:43:00,high,standard,phone,ui,emea,7,57,0,20,0,2025-04-11T03:40:00,237,within_sla,resolved on time,0
T009975,2025-06-11T01:04:00,low,,portal,auth,latam,0,33,0,165,0,2025-06-11T05:10:00,246,within_sla,resolved on time,0
T009976,2025-03-13T08:00:00,medium,standard,chat,ui,na,15,21,0,318,0,2025-03-13T11:06:00,186,within_sla,resolved on time,0
T009977,2025-06-29T17:02:00,urgent,standard,email,auth,,12,19,0,364,0,2025-06-30T07:03:00,841,breached_resolved,escalated; SLA missed,1
T009978,2025-02-13T19:56:00,high,enterprise,portal,billing,na,12,50,0,262,0,2025-02-13T21:50:00,114,within_sla,resolved on time,0
T009979,2025-02-16T00:27:00,high,business,chat,ui,latam,8,51,0,131,0,2025-02-16T03:54:00,207,within_sla,resolved on time,0
T009980,2025-04-06T02:55:00,low,standard,email,api,latam,0,8,1,162,0,2025-04-06T21:02:00,1087,breached_open,escalated; SLA missed,1
T009981,2025-05-16T12:14:00,low,business,email,data,na,15,35,0,299,1,2025-05-16T15:13:00,179,within_sla,resolved on time,0
T009982,2025-01-01T10:59:00,medium,business,portal,api,latam,0,36,0,155,1,2025-01-01T14:19:00,200,within_sla,resolved on time,0
T009983,2025-04-10T14:21:00,medium,standard,phone,data,apac,7,45,0,187,1,2025-04-10T17:37:00,196,within_sla,resolved on time,0
T009984,2025-01-11T07:21:00,high,standard,email,auth,latam,2,0,0,237,0,2025-01-12T04:29:00,1268,breached_resolved,escalated; SLA missed,1
T009985,2025-06-19T16:00:00,high,business,email,billing,latam,3,21,0,100,1,2025-06-19T18:01:00,121,within_sla,resolved on time,0
T009986,2025-06-15T09:49:00,medium,standard,portal,mobile,emea,22,35,0,294,0,2025-06-16T09:07:00,1398,breached_resolved,escalated; SLA missed,1
T009987,2025-02-18T05:20:00,high,,chat,ui,na,15,23,0,69,0,2025-02-18T14:53:00,573,breached_open,escalated; SLA missed,1
T009988,2025-04-11T02:14:00,low,standard,portal,data,latam,5,4,0,373,0,2025-04-11T15:17:00,783,breached_resolved,escalated; SLA missed,1
T009989,2025-01-22T07:42:00,high,business,phone,billing,apac,4,26,0,88,0,2025-01-22T16:35:00,533,breached_open,escalated; SLA missed,1
T009990,2025-02-12T18:26:00,low,enterprise,portal,api,latam,22,40,0,279,0,2025-02-14T00:20:00,1794,breached_open,escalated; SLA missed,1
T009991,2025-02-25T09:58:00,low,standard,phone,mobile,latam,8,53,0,214,1,2025-02-25T13:23:00,205,within_sla,resolved on time,0
T009992,2025-06-15T05:26:00,medium,standard,chat,data,latam,7,44,0,289,0,2025-06-15T09:59:00,273,within_sla,resolved on time,0
T009993,2025-04-15T21:18:00,medium,standard,chat,auth,latam,15,33,0,212,0,2025-04-16T01:24:00,246,within_sla,resolved on time,0
T009994,2025-04-10T13:11:00,low,standard,chat,ui,emea,4,58,0,259,1,2025-04-10T17:11:00,240,within_sla,resolved on time,0
T009995,2025-04-08T10:14:00,medium,standard,email,mobile,apac,0,54,0,20,1,2025-04-08T17:03:00,409,within_sla,resolved on time,0
T009996,2025-06-28T01:41:00,medium,enterprise,portal,data,emea,7,40,0,228,0,2025-06-28T03:28:00,107,within_sla,resolved on time,0
T009997,2025-02-02T11:28:00,medium,enterprise,phone,billing,emea,5,29,0,322,0,2025-02-02T11:33:00,5,within_sla,resolved on time,0
T009998,2025-02-27T22:39:00,high,standard,email,api,latam,5,22,0,85,0,2025-02-28T02:18:00,219,within_sla,resolved on time,0
T009999,2025-03-12T00:51:00,high,standard,email,auth,emea,12,19,0,291,0,2025-03-12T04:30:00,219,within_sla,resolved on time,0
T010000,2025-04-27T11:57:00,medium,standard,email,billing,na,9,25,0,315,0,2025-04-27T15:50:00,233,within_sla,resolved on time,0
T010001,2025-02-18T19:34:00,medium,standard,chat,mobile,apac,14,47,0,443,0,2025-02-18T21:20:00,106,within_sla,resolved on time,0
T010002,2025-01-20T15:21:00,medium,standard,phone,data,na,1,38,0,156,1,2025-01-20T16:59:00,98,within_sla,resolved on time,0
T010003,2025-05-11T03:53:00,low,standard,email,billing,apac,4,24,0,207,0,2025-05-11T03:58:00,5,within_sla,resolved on time,0
T010004,2025-03-18T10:40:00,high,standard,phone,billing,emea,5,23,0,237,1,2025-03-18T13:34:00,174,within_sla,resolved on time,0
T010005,2025-06-01T20:27:00,medium,standard,chat,mobile,apac,3,63,0,438,0,2025-06-02T01:11:00,284,within_sla,resolved on time,0
T010006,2025-02-23T00:24:00,low,enterprise,phone,api,latam,5,39,0,371,0,2025-02-23T03:29:00,185,within_sla,resolved on time,0
T010007,2025-01-21T21:09:00,medium,standard,email,ui,apac,4,37,0,184,0,2025-01-22T01:11:00,242,within_sla,resolved on time,0
T010008,2025-05-18T04:26:00,high,standard,chat,auth,apac,6,33,0,232,0,2025-05-19T01:37:00,1271,breached_open,escalated; SLA missed,1
T010009,2025-01-20T20:37:00,high,standard,email,data,apac,3,28,0,277,0,2025-01-20T21:08:00,31,within_sla,resolved on time,0
T010010,2025-04-12T21:48:00,urgent,standard,phone,api,emea,16,10,0,287,0,2025-04-13T00:22:00,154,within_sla,resolved on time,0
T010011,2025-04-01T11:13:00,high,standard,phone,mobile,emea,10,20,0,277,1,2025-04-01T14:50:00,217,within_sla,resolved on time,0
T010012,2025-04-17T19:00:00,low,standard,phone,ui,emea,0,38,0,25,0,2025-04-17T21:23:00,143,within_sla,resolved on time,0
T010013,2025-06-01T16:21:00,medium,enterprise,chat,ui,emea,16,0,0,83,0,2025-06-01T17:19:00,58,within_sla,resolved on time,0
T010014,2025-06-15T04:27:00,low,standard,chat,billing,na,6,0,0,225,0,2025-06-15T16:00:00,693,breached_open,escalated; SLA missed,1
T010015,2025-05-05T08:38:00,medium,standard,phone,api,apac,5,32,0,190,0,2025-05-05T22:41:00,843,breached_open,escalated; SLA missed,1
T010016,2025-05-02T17:32:00,low,standard,phone,billing,na,0,33,0,337,1,2025-05-03T07:21:00,829,breached_resolved,escalated; SLA missed,1
T010017,2025-04-22T20:40:00,low,standard,chat,billing,emea,15,31,0,45,0,2025-04-22T21:05:00,25,within_sla,resolved on time,0
T010018,2025-01-10T03:09:00,high,standard,portal,data,apac,6,29,0,357,0,2025-01-10T18:17:00,908,breached_resolved,escalated; SLA missed,1
T010019,2025-03-30T23:29:00,medium,enterprise,email,billing,apac,0,58,0,232,0,2025-03-31T15:18:00,949,breached_resolved,escalated; SLA missed,1
T010020,2025-05-21T13:30:00,medium,standard,phone,billing,na,5,13,0,178,1,2025-05-21T14:55:00,85,within_sla,resolved on time,0
T010021,2025-03-25T21:18:00,urgent,standard,portal,billing,latam,0,28,0,380,0,2025-03-26T14:31:00,1033,breached_open,escalated; SLA missed,1
T010022,2025-06-21T17:59:00,medium,business,portal,billing,apac,0,60,0,402,0,2025-06-22T07:36:00,817,breached_open,escalated; SLA missed,1
T010023,2025-04-03T13:02:00,medium,enterprise,email,ui,apac,1,38,0,140,1,2025-04-03T15:18:00,136,within_sla,resolved on time,0
T010024,2025-06-01T17:40:00,high,standard,chat,api,latam,21,18,0,217,0,2025-06-02T12:57:00,1157,breached_resolved,escalated; SLA missed,1
T010025,2025-03-08T23:22:00,medium,standard,phone,mobile,apac,4,46,0,216,0,2025-03-09T08:47:00,565,breached_resolved,escalated; SLA missed,1
T010026,2025-03-27T00:04:00,low,business,portal,ui,latam,0,39,0,153,0,2025-03-27T02:08:00,124,within_sla,resolved on time,0
T010027,2025-03-26T01:33:00,urgent,standard,email,data,na,8,38,0,394,0,2025-03-26T06:04:00,271,breached_resolved,escalated; SLA missed,1
T010028,2025-06-21T19:52:00,low,enterprise,portal,data,,0,18,0,20,0,2025-06-22T01:06:00,314,within_sla,resolved on time,0
T010029,2025-01-12T14:25:00,medium,standard,email,auth,,5,42,0,146,0,2025-01-12T14:30:00,5,within_sla,resolved on time,0
T010030,2025-02-03T14:53:00,high,business,phone,ui,na,15,16,0,153,1,2025-02-03T15:41:00,48,within_sla,resolved on time,0
T010031,2025-01-10T21:56:00,high,enterprise,phone,auth,apac,11,45,1,48,0,2025-01-11T13:59:00,963,breached_open,escalated; SLA missed,1
T010032,2025-02-10T05:09:00,low,standard,chat,billing,emea,3,36,1,201,0,2025-02-10T19:31:00,862,breached_resolved,escalated; SLA missed,1
T010033,2025-05-12T16:29:00,medium,standard,email,data,emea,20,24,0,159,1,2025-05-12T18:49:00,140,within_sla,resolved on time,0
T010034,2025-05-22T09:12:00,medium,business,phone,ui,emea,3,2,0,321,1,2025-05-22T13:10:00,238,within_sla,resolved on time,0
T010035,2025-06-24T18:48:00,medium,enterprise,portal,auth,latam,5,26,0,117,0,2025-06-25T05:24:00,636,breached_open,escalated; SLA missed,1
T010036,2025-04-15T00:50:00,medium,standard,phone,api,apac,7,48,0,310,0,2025-04-15T02:57:00,127,within_sla,resolved on time,0
T010037,2025-03-03T05:27:00,low,business,chat,ui,na,7,35,0,206,0,2025-03-03T12:15:00,408,breached_resolved,escalated; SLA missed,1
T010038,2025-01-09T07:56:00,low,standard,chat,mobile,emea,16,5,0,198,0,2025-01-09T10:57:00,181,within_sla,resolved on time,0
T010039,2025-05-14T21:05:00,high,enterprise,portal,mobile,na,8,38,0,198,0,2025-05-15T02:54:00,349,within_sla,resolved on time,0
T010040,2025-01-23T09:54:00,medium,standard,phone,api,apac,2,9,0,308,1,2025-01-23T12:27:00,153,within_sla,resolved on time,0
T010041,2025-05-02T04:17:00,medium,standard,email,billing,na,7,17,0,123,0,2025-05-02T09:03:00,286,within_sla,resolved on time,0
T010042,2025-05-06T19:21:00,low,,portal,ui,na,10,45,0,215,0,2025-05-06T20:45:00,84,within_sla,resolved on time,0
T010043,2025-06-02T03:43:00,high,business,portal,mobile,latam,5,21,0,151,0,2025-06-02T07:22:00,219,within_sla,resolved on time,0
T010044,2025-04-30T02:25:00,medium,enterprise,portal,auth,apac,10,20,0,331,0,2025-04-30T03:41:00,76,within_sla,resolved on time,0
T010045,2025-01-03T13:44:00,high,,chat,ui,latam,8,21,0,282,1,2025-01-03T15:49:00,125,within_sla,resolved on time,0
T010046,2025-05-01T17:49:00,low,business,phone,data,na,13,39,0,20,1,2025-05-01T19:58:00,129,within_sla,resolved on time,0
T010047,2025-04-17T18:09:00,medium,standard,chat,auth,apac,8,38,0,182,0,2025-04-18T00:06:00,357,within_sla,resolved on time,0
T010048,2025-04-07T11:16:00,medium,business,email,api,emea,10,31,0,446,1,2025-04-07T16:30:00,314,within_sla,resolved on time,0
T010049,2025-06-18T18:20:00,low,enterprise,portal,mobile,na,8,20,0,142,0,2025-06-19T10:42:00,982,breached_resolved,escalated; SLA missed,1
T010050,2025-05-14T02:44:00,medium,enterprise,phone,api,latam,7,15,0,318,0,2025-05-14T04:29:00,105,within_sla,resolved on time,0
T010051,2025-04-05T21:38:00,high,standard,email,mobile,na,10,9,0,154,0,2025-04-05T23:17:00,99,within_sla,resolved on time,0
T010052,2025-06-21T23:19:00,high,enterprise,portal,billing,na,20,51,0,168,0,2025-06-22T13:59:00,880,breached_resolved,escalated; SLA missed,1
T010053,2025-03-05T12:38:00,medium,business,email,auth,na,0,0,0,226,1,2025-03-05T16:20:00,222,within_sla,resolved on time,0
T010054,2025-04-14T06:10:00,low,enterprise,phone,data,na,8,41,0,299,0,2025-04-14T12:43:00,393,within_sla,resolved on time,0
T010055,2025-05-20T12:28:00,medium,business,portal,billing,apac,9,28,0,98,1,2025-05-20T15:52:00,204,within_sla,resolved on time,0
